Genotype,Compartment,Trial,Time_ds,Time,dff0
+,gamma1,3,35.0,3.5,-0.03043981971053063
+,gamma1,3,36.0,3.6,0.036793842239360754
+,gamma1,3,37.0,3.6999999999999997,0.025546854917609885
+,gamma1,3,38.0,3.8,0.019570937184254466
+,gamma1,3,39.0,3.9,0.05029929398475382
+,gamma1,3,40.0,4.0,0.002366381927715144
+,gamma1,3,41.0,4.1000000000000005,0.10491333172008017
+,gamma1,3,42.0,4.2,0.04568126134536447
+,gamma1,3,43.0,4.275,
+,gamma1,4,0.0,0.025000000000000005,0.02194672862509443
+,gamma1,4,1.0,0.09999999999999999,0.030033052319176523
+,gamma1,4,2.0,0.2,0.020255195774399846
+,gamma1,4,3.0,0.3,-0.015069869887538926
+,gamma1,4,4.0,0.4,-0.01903409450761313
+,gamma1,4,5.0,0.5,0.015191832280498177
+,gamma1,4,6.0,0.6,-0.012039176465493129
+,gamma1,4,7.0,0.7000000000000001,0.034438800134817114
+,gamma1,4,8.0,0.8,-0.029343938352797982
+,gamma1,4,9.0,0.9,0.05527910351312341
+,gamma1,4,10.0,1.0,-0.015085336331269872
+,gamma1,4,11.0,1.0999999999999999,-0.010777931752183076
+,gamma1,4,12.0,1.2,-0.01642172461553726
+,gamma1,4,13.0,1.3,0.007909471840735685
+,gamma1,4,14.0,1.4,-0.009426368843877708
+,gamma1,4,15.0,1.5,-0.00781377322014983
+,gamma1,4,16.0,1.6,-0.008624010597869792
+,gamma1,4,17.0,1.7,0.011293850730743515
+,gamma1,4,18.0,1.8,0.013729961528224388
+,gamma1,4,19.0,1.9000000000000001,-0.038387722459737504
+,gamma1,4,20.0,2.0,0.15323742989180075
+,gamma1,4,21.0,2.1,0.07145393954898531
+,gamma1,4,22.0,2.2,-0.025574211558133508
+,gamma1,4,23.0,2.3000000000000003,-0.01695210690763375
+,gamma1,4,24.0,2.4,-0.009013589888075412
+,gamma1,4,25.0,2.5,-0.02502748736322687
+,gamma1,4,26.0,2.6,-0.02598830370255436
+,gamma1,4,27.0,2.6999999999999997,-0.028514732695030538
+,gamma1,4,28.0,2.8,-0.003192224741507621
+,gamma1,4,29.0,2.9,0.018045828878409442
+,gamma1,4,30.0,3.0,0.015131133784346208
+,gamma1,4,31.0,3.1,-0.04709926984615339
+,gamma1,4,32.0,3.2,-0.05069288345606946
+,gamma1,4,33.0,3.3000000000000003,-0.06454279199749775
+,gamma1,4,34.0,3.4,-0.056256863633377806
+,gamma1,4,35.0,3.5,-0.04432625321306013
+,gamma1,4,36.0,3.6,-0.0033703806641073087
+,gamma1,4,37.0,3.6999999999999997,-0.012278614523630734
+,gamma1,4,38.0,3.8,-0.07083894778463837
+,gamma1,4,39.0,3.9,-0.04796597433447617
+,gamma1,4,40.0,4.0,-0.06727451614402613
+,gamma1,4,41.0,4.1000000000000005,-0.0527737037772766
+,gamma1,4,42.0,4.2,-0.03441313824056047
+,gamma1,4,43.0,4.275,
+,gamma1,5,0.0,0.025000000000000005,-0.008868966031700213
+,gamma1,5,1.0,0.09999999999999999,0.008037396168677454
+,gamma1,5,2.0,0.2,0.009328372956448727
+,gamma1,5,3.0,0.3,0.009897976648005255
+,gamma1,5,4.0,0.4,0.03602798388925614
+,gamma1,5,5.0,0.5,0.007504329556020095
+,gamma1,5,6.0,0.6,-0.025504953848223866
+,gamma1,5,7.0,0.7000000000000001,0.024176479712172183
+,gamma1,5,8.0,0.8,-0.016398789568734196
+,gamma1,5,9.0,0.9,-0.002012174224952775
+,gamma1,5,10.0,1.0,-0.013161042269360101
+,gamma1,5,11.0,1.0999999999999999,-0.009341137512858847
+,gamma1,5,12.0,1.2,-0.0035675295682458417
+,gamma1,5,13.0,1.3,0.039458347173801256
+,gamma1,5,14.0,1.4,0.012556002295512236
+,gamma1,5,15.0,1.5,0.009391141784301227
+,gamma1,5,16.0,1.6,-0.0367965975547911
+,gamma1,5,17.0,1.7,-0.004247493975041501
+,gamma1,5,18.0,1.8,-0.004349423056688462
+,gamma1,5,19.0,1.9000000000000001,0.010284894945065903
+,gamma1,5,20.0,2.0,0.16378353396815343
+,gamma1,5,21.0,2.1,0.4508686661231776
+,gamma1,5,22.0,2.2,0.2626421894001367
+,gamma1,5,23.0,2.3000000000000003,-0.018908231095384493
+,gamma1,5,24.0,2.4,-0.023011438740580915
+,gamma1,5,25.0,2.5,0.016099911579097997
+,gamma1,5,26.0,2.6,-0.0323233348797183
+,gamma1,5,27.0,2.6999999999999997,0.009477331816576137
+,gamma1,5,28.0,2.8,-0.01228921135593486
+,gamma1,5,29.0,2.9,-0.031190310694572714
+,gamma1,5,30.0,3.0,-0.027817469888089353
+,gamma1,5,31.0,3.1,-0.006717025769355771
+,gamma1,5,32.0,3.2,-0.03458863377146788
+,gamma1,5,33.0,3.3000000000000003,0.022566037696077235
+,gamma1,5,34.0,3.4,-0.015417347418611472
+,gamma1,5,35.0,3.5,-0.00850359524270831
+,gamma1,5,36.0,3.6,-0.02983656507894896
+,gamma1,5,37.0,3.6999999999999997,0.025509614667904024
+,gamma1,5,38.0,3.8,-0.007449453674057915
+,gamma1,5,39.0,3.9,-0.014842310007628812
+,gamma1,5,40.0,4.0,-0.02790234833291667
+,gamma1,5,41.0,4.1000000000000005,-0.054691147212165135
+,gamma1,5,42.0,4.2,-0.02891564332105419
+,gamma1,5,43.0,4.275,
+,gamma1,6,0.0,0.025000000000000005,-0.07086536968046982
+,gamma1,6,1.0,0.09999999999999999,-0.007179532292622803
+,gamma1,6,2.0,0.2,-0.029475928811613428
+,gamma1,6,3.0,0.3,-0.05176963733961611
+,gamma1,6,4.0,0.4,0.020345495423465997
+,gamma1,6,5.0,0.5,-0.041220494526196805
+,gamma1,6,6.0,0.6,0.00022148434833226815
+,gamma1,6,7.0,0.7000000000000001,0.006705162973962471
+,gamma1,6,8.0,0.8,0.03600279856516235
+,gamma1,6,9.0,0.9,-0.022166303864246895
+,gamma1,6,10.0,1.0,-0.0017666515314448627
+,gamma1,6,11.0,1.0999999999999999,0.015268857898592522
+,gamma1,6,12.0,1.2,0.004400821608881467
+,gamma1,6,13.0,1.3,0.003462468391287573
+,gamma1,6,14.0,1.4,0.048840643523369476
+,gamma1,6,15.0,1.5,-0.01765170081866152
+,gamma1,6,16.0,1.6,0.013307113203060262
+,gamma1,6,17.0,1.7,0.08476319944847284
+,gamma1,6,18.0,1.8,0.0009685014801511293
+,gamma1,6,19.0,1.9000000000000001,-0.015502529842427504
+,gamma1,6,20.0,2.0,0.42596773402817867
+,gamma1,6,21.0,2.1,0.7428188258946996
+,gamma1,6,22.0,2.2,0.3657445177583802
+,gamma1,6,23.0,2.3000000000000003,-0.0032709490334001203
+,gamma1,6,24.0,2.4,0.01598068678475171
+,gamma1,6,25.0,2.5,-0.02448897244060899
+,gamma1,6,26.0,2.6,0.014854662923639017
+,gamma1,6,27.0,2.6999999999999997,-0.018042681325992332
+,gamma1,6,28.0,2.8,-0.004734193582085777
+,gamma1,6,29.0,2.9,-0.005300382229264137
+,gamma1,6,30.0,3.0,0.021873251755861235
+,gamma1,6,31.0,3.1,-0.027032789366430016
+,gamma1,6,32.0,3.2,-0.056427925721645636
+,gamma1,6,33.0,3.3000000000000003,-0.054822950739052634
+,gamma1,6,34.0,3.4,0.009624076824004036
+,gamma1,6,35.0,3.5,-0.036751098601771504
+,gamma1,6,36.0,3.6,-0.03753990177531134
+,gamma1,6,37.0,3.6999999999999997,0.00903882787709324
+,gamma1,6,38.0,3.8,-0.01599516528166427
+,gamma1,6,39.0,3.9,-0.015614936738285068
+,gamma1,6,40.0,4.0,-0.025282662870490545
+,gamma1,6,41.0,4.1000000000000005,0.0038192381042269816
+,gamma1,6,42.0,4.2,0.039600063595422924
+,gamma1,6,43.0,4.275,
+,gamma1,7,0.0,0.025000000000000005,0.06138298523954037
+,gamma1,7,1.0,0.09999999999999999,0.015253102956483633
+,gamma1,7,2.0,0.2,0.01816736197559936
+,gamma1,7,3.0,0.3,-0.018685617837959856
+,gamma1,7,4.0,0.4,0.011706931016905031
+,gamma1,7,5.0,0.5,0.007054732149569569
+,gamma1,7,6.0,0.6,-0.013486382738305203
+,gamma1,7,7.0,0.7000000000000001,-0.03907275924086354
+,gamma1,7,8.0,0.8,-0.01453933184981442
+,gamma1,7,9.0,0.9,-0.029364539742037454
+,gamma1,7,10.0,1.0,-0.014646922017884156
+,gamma1,7,11.0,1.0999999999999999,-0.0193849539304131
+,gamma1,7,12.0,1.2,-0.007777648420524819
+,gamma1,7,13.0,1.3,0.02424405466817825
+,gamma1,7,14.0,1.4,0.016315376549225567
+,gamma1,7,15.0,1.5,0.040904989916933365
+,gamma1,7,16.0,1.6,0.0010017092939659466
+,gamma1,7,17.0,1.7,0.012413917965754417
+,gamma1,7,18.0,1.8,-0.025911612614785917
+,gamma1,7,19.0,1.9000000000000001,0.013091736024593756
+,gamma1,7,20.0,2.0,0.26255412513929005
+,gamma1,7,21.0,2.1,0.4687193615515744
+,gamma1,7,22.0,2.2,0.18250130195310668
+,gamma1,7,23.0,2.3000000000000003,-0.004383298162555856
+,gamma1,7,24.0,2.4,-0.028861017755470963
+,gamma1,7,25.0,2.5,-0.0006786100420210772
+,gamma1,7,26.0,2.6,-0.005031230063597914
+,gamma1,7,27.0,2.6999999999999997,-0.043207808033677186
+,gamma1,7,28.0,2.8,-0.0311964416703715
+,gamma1,7,29.0,2.9,-0.029995735394713192
+,gamma1,7,30.0,3.0,-0.0040571804086732225
+,gamma1,7,31.0,3.1,-0.05360819094708539
+,gamma1,7,32.0,3.2,-0.025077430178351824
+,gamma1,7,33.0,3.3000000000000003,-0.009820187989013185
+,gamma1,7,34.0,3.4,-0.009082358525317247
+,gamma1,7,35.0,3.5,-0.0505060077677412
+,gamma1,7,36.0,3.6,-0.0021729179318785707
+,gamma1,7,37.0,3.6999999999999997,0.0038760404062647322
+,gamma1,7,38.0,3.8,0.014107626300434517
+,gamma1,7,39.0,3.9,-0.020874480035023086
+,gamma1,7,40.0,4.0,-0.0019814074327143107
+,gamma1,7,41.0,4.1000000000000005,0.03106168498486417
+,gamma1,7,42.0,4.2,
+,gamma1,7,43.0,4.275,
+,gamma2,0,0.0,0.025000000000000005,0.009741302797153387
+,gamma2,0,1.0,0.09999999999999999,0.01768008941794445
+,gamma2,0,2.0,0.2,0.0021510032523922805
+,gamma2,0,3.0,0.3,0.03290794099235206
+,gamma2,0,4.0,0.4,-0.027316827634286778
+,gamma2,0,5.0,0.5,-0.05557972015638727
+,gamma2,0,6.0,0.6,-0.0051539355828653655
+,gamma2,0,7.0,0.7000000000000001,0.02423637169579847
+,gamma2,0,8.0,0.8,0.001457720700713816
+,gamma2,0,9.0,0.9,0.025965886474613026
+,gamma2,0,10.0,1.0,0.01851402194416476
+,gamma2,0,11.0,1.0999999999999999,0.029447065634532105
+,gamma2,0,12.0,1.2,-0.029830807494207124
+,gamma2,0,13.0,1.3,0.009146955135703738
+,gamma2,0,14.0,1.4,-0.03445896689271253
+,gamma2,0,15.0,1.5,-0.04831465060525172
+,gamma2,0,16.0,1.6,0.016292416834473022
+,gamma2,0,17.0,1.7,0.04127864485779916
+,gamma2,0,18.0,1.8,0.029164658205334072
+,gamma2,0,19.0,1.9000000000000001,-0.021727744656431496
+,gamma2,0,20.0,2.0,1.0485602343206426
+,gamma2,0,21.0,2.1,2.548266613655285
+,gamma2,0,22.0,2.2,1.6017886357589268
+,gamma2,0,23.0,2.3000000000000003,-0.05621652122222609
+,gamma2,0,24.0,2.4,0.05443735441827811
+,gamma2,0,25.0,2.5,0.007120266526164339
+,gamma2,0,26.0,2.6,0.01401876015939969
+,gamma2,0,27.0,2.6999999999999997,0.0001320670036544976
+,gamma2,0,28.0,2.8,-0.006618024294237479
+,gamma2,0,29.0,2.9,-0.0030482467251582066
+,gamma2,0,30.0,3.0,0.014998880060734266
+,gamma2,0,31.0,3.1,-0.02086021856673792
+,gamma2,0,32.0,3.2,-0.05300261392994021
+,gamma2,0,33.0,3.3000000000000003,-0.0039416140175234276
+,gamma2,0,34.0,3.4,-0.02851290615794937
+,gamma2,0,35.0,3.5,-0.04468580743006556
+,gamma2,0,36.0,3.6,-9.939634027655853e-05
+,gamma2,0,37.0,3.6999999999999997,-0.015723356635637842
+,gamma2,0,38.0,3.8,-0.029106515499322617
+,gamma2,0,39.0,3.9,-0.02721900022417238
+,gamma2,0,40.0,4.0,0.007826838839216931
+,gamma2,0,41.0,4.1000000000000005,-0.02385226067608522
+,gamma2,0,42.0,4.2,0.024027796274233904
+,gamma2,0,43.0,4.275,
+,gamma2,1,0.0,0.025000000000000005,-0.016427505793156216
+,gamma2,1,1.0,0.09999999999999999,-0.008918061845347639
+,gamma2,1,2.0,0.2,-0.002241893770361725
+,gamma2,1,3.0,0.3,0.008886882609682586
+,gamma2,1,4.0,0.4,-0.026709589318771054
+,gamma2,1,5.0,0.5,-0.0049163454373180775
+,gamma2,1,6.0,0.6,-0.009993859825093288
+,gamma2,1,7.0,0.7000000000000001,0.00240404104239463
+,gamma2,1,8.0,0.8,0.002692506146940943
+,gamma2,1,9.0,0.9,0.007421179012939261
+,gamma2,1,10.0,1.0,0.0020838630722322727
+,gamma2,1,11.0,1.0999999999999999,0.006385428690413956
+,gamma2,1,12.0,1.2,0.01708160905743874
+,gamma2,1,13.0,1.3,-0.0009146290292884792
+,gamma2,1,14.0,1.4,0.004962415489692162
+,gamma2,1,15.0,1.5,-0.009191483667486344
+,gamma2,1,16.0,1.6,0.01654675938156751
+,gamma2,1,17.0,1.7,0.013845067176197231
+,gamma2,1,18.0,1.8,-0.005893142355813485
+,gamma2,1,19.0,1.9000000000000001,0.012205552681365806
+,gamma2,1,20.0,2.0,0.1080932643359976
+,gamma2,1,21.0,2.1,0.2789138018266335
+,gamma2,1,22.0,2.2,0.1631937584811432
+,gamma2,1,23.0,2.3000000000000003,0.00382705424311632
+,gamma2,1,24.0,2.4,-0.004913092835716415
+,gamma2,1,25.0,2.5,-0.049704669492033594
+,gamma2,1,26.0,2.6,-0.027737818000092628
+,gamma2,1,27.0,2.6999999999999997,-0.03278402609745187
+,gamma2,1,28.0,2.8,-0.03588985405182712
+,gamma2,1,29.0,2.9,0.006385428690413919
+,gamma2,1,30.0,3.0,-0.0457726807308394
+,gamma2,1,31.0,3.1,-0.048029579667184095
+,gamma2,1,32.0,3.2,-0.045367731831434034
+,gamma2,1,33.0,3.3000000000000003,-0.01854169683422861
+,gamma2,1,34.0,3.4,-0.03396085801444879
+,gamma2,1,35.0,3.5,0.009006822293743388
+,gamma2,1,36.0,3.6,-0.0324270530716708
+,gamma2,1,37.0,3.6999999999999997,-0.048482911015413944
+,gamma2,1,38.0,3.8,-0.03227519723439383
+,gamma2,1,39.0,3.9,-0.0088286153013023
+,gamma2,1,40.0,4.0,-0.014916672349190007
+,gamma2,1,41.0,4.1000000000000005,-0.02983127370595436
+,gamma2,1,42.0,4.2,-0.002746250306217483
+,gamma2,1,43.0,4.275,
+,gamma2,2,0.0,0.025000000000000005,-0.019179162051627358
+,gamma2,2,1.0,0.09999999999999999,0.006071064047152038
+,gamma2,2,2.0,0.2,0.010931367683506643
+,gamma2,2,3.0,0.3,0.014401730016602573
+,gamma2,2,4.0,0.4,0.01853338106344593
+,gamma2,2,5.0,0.5,0.018122180738471383
+,gamma2,2,6.0,0.6,-0.0045606396452620105
+,gamma2,2,7.0,0.7000000000000001,0.020575348547534695
+,gamma2,2,8.0,0.8,0.010033744038954628
+,gamma2,2,9.0,0.9,0.004224171119962465
+,gamma2,2,10.0,1.0,-0.023188435390833283
+,gamma2,2,11.0,1.0999999999999999,0.004151193587885071
+,gamma2,2,12.0,1.2,-0.029118982603384524
+,gamma2,2,13.0,1.3,-0.0015985938913667397
+,gamma2,2,14.0,1.4,-0.002720763788464575
+,gamma2,2,15.0,1.5,0.01762116191247846
+,gamma2,2,16.0,1.6,-0.007939780063261192
+,gamma2,2,17.0,1.7,-0.027643152358527028
+,gamma2,2,18.0,1.8,-0.009346843018276551
+,gamma2,2,19.0,1.9000000000000001,0.024205980768385166
+,gamma2,2,20.0,2.0,0.5685038514769685
+,gamma2,2,21.0,2.1,0.9618662221492912
+,gamma2,2,22.0,2.2,0.38206590481631697
+,gamma2,2,23.0,2.3000000000000003,-0.0036321408909850326
+,gamma2,2,24.0,2.4,-0.020663132098139636
+,gamma2,2,25.0,2.5,0.0024699035219481282
+,gamma2,2,26.0,2.6,0.026055399840915806
+,gamma2,2,27.0,2.6999999999999997,-0.010308181661988436
+,gamma2,2,28.0,2.8,0.021479708579663016
+,gamma2,2,29.0,2.9,0.03718896440776979
+,gamma2,2,30.0,3.0,-0.03145482499549255
+,gamma2,2,31.0,3.1,-0.04268915469317643
+,gamma2,2,32.0,3.2,-0.04421522716204114
+,gamma2,2,33.0,3.3000000000000003,-0.017618565596433784
+,gamma2,2,34.0,3.4,0.0056281465640053655
+,gamma2,2,35.0,3.5,0.017027517757310484
+,gamma2,2,36.0,3.6,-0.047045351992565744
+,gamma2,2,37.0,3.6999999999999997,-0.047786354625966955
+,gamma2,2,38.0,3.8,0.005229857648552172
+,gamma2,2,39.0,3.9,-0.014466497576321569
+,gamma2,2,40.0,4.0,-0.0029338020455673907
+,gamma2,2,41.0,4.1000000000000005,0.0399256218606722
+,gamma2,2,42.0,4.2,0.06822265992368282
+,gamma2,2,43.0,4.275,
+,gamma2,3,0.0,0.025000000000000005,-0.050991040819523915
+,gamma2,3,1.0,0.09999999999999999,-0.07270581514051033
+,gamma2,3,2.0,0.2,0.002245117442007394
+,gamma2,3,3.0,0.3,0.026308360144108756
+,gamma2,3,4.0,0.4,-0.058573488458373714
+,gamma2,3,5.0,0.5,-0.05391903923534558
+,gamma2,3,6.0,0.6,-0.015279171584030249
+,gamma2,3,7.0,0.7000000000000001,0.028785990644395614
+,gamma2,3,8.0,0.8,-0.06498085215588216
+,gamma2,3,9.0,0.9,0.062023385596800096
+,gamma2,3,10.0,1.0,0.04510096291179246
+,gamma2,3,11.0,1.0999999999999999,-0.014445687457868006
+,gamma2,3,12.0,1.2,-0.045363262769876414
+,gamma2,3,13.0,1.3,0.02725765316283694
+,gamma2,3,14.0,1.4,-0.0035613510582242157
+,gamma2,3,15.0,1.5,0.04054896935472433
+,gamma2,3,16.0,1.6,0.06898381566174157
+,gamma2,3,17.0,1.7,0.0809922509556853
+,gamma2,3,18.0,1.8,-0.0049619831362403884
+,gamma2,3,19.0,1.9000000000000001,-0.024257881154006993
+,gamma2,3,20.0,2.0,0.8967894215131864
+,gamma2,3,21.0,2.1,1.556215452793878
+,gamma2,3,22.0,2.2,0.5272141110222163
+,gamma2,3,23.0,2.3000000000000003,-0.0007865505694657493
+,gamma2,3,24.0,2.4,0.00335440639407123
+,gamma2,3,25.0,2.5,0.02608135529180407
+,gamma2,3,26.0,2.6,0.04223123312116126
+,gamma2,3,27.0,2.6999999999999997,-0.05139892119585724
+,gamma2,3,28.0,2.8,-0.03198842821521606
+,gamma2,3,29.0,2.9,-0.09886357213227126
+,gamma2,3,30.0,3.0,0.02089981779674046
+,gamma2,3,31.0,3.1,-0.007166965027823584
+,gamma2,3,32.0,3.2,-0.04562692829886339
+,gamma2,3,33.0,3.3000000000000003,0.011659870557159632
+,gamma2,3,34.0,3.4,-0.01134312595241318
+,gamma2,3,35.0,3.5,-0.04707368970515535
+,gamma2,3,36.0,3.6,-0.05183253688164977
+,gamma2,3,37.0,3.6999999999999997,-0.06820577777423702
+,gamma2,3,38.0,3.8,-0.03168761643767015
+,gamma2,3,39.0,3.9,-0.016277507362293792
+,gamma2,3,40.0,4.0,-0.0398219165142615
+,gamma2,3,41.0,4.1000000000000005,0.0239691176286491
+,gamma2,3,42.0,4.2,0.06099761500750941
+,gamma2,3,43.0,4.275,
+,gamma2,4,0.0,0.025000000000000005,-0.005029446205923975
+,gamma2,4,1.0,0.09999999999999999,-0.021702138811927136
+,gamma2,4,2.0,0.2,0.01884226916643239
+,gamma2,4,3.0,0.3,-0.025857279469016947
+,gamma2,4,4.0,0.4,0.02589354794736527
+,gamma2,4,5.0,0.5,0.010206493357695042
+,gamma2,4,6.0,0.6,-0.011400492351745761
+,gamma2,4,7.0,0.7000000000000001,-0.011627067035066921
+,gamma2,4,8.0,0.8,-0.04955353296540077
+,gamma2,4,9.0,0.9,0.002174662411906706
+,gamma2,4,10.0,1.0,0.02006745078735399
+,gamma2,4,11.0,1.0999999999999999,0.023869633351907504
+,gamma2,4,12.0,1.2,0.0015257077633819894
+,gamma2,4,13.0,1.3,-0.005731293709814326
+,gamma2,4,14.0,1.4,-0.015385002691766547
+,gamma2,4,15.0,1.5,-0.0022780005566148676
+,gamma2,4,16.0,1.6,0.008745582520792893
+,gamma2,4,17.0,1.7,0.013404222474151775
+,gamma2,4,18.0,1.8,-0.01546663060797986
+,gamma2,4,19.0,1.9000000000000001,0.003889865822682137
+,gamma2,4,20.0,2.0,0.19724198724497036
+,gamma2,4,21.0,2.1,0.24816076935963904
+,gamma2,4,22.0,2.2,-0.01320393528565531
+,gamma2,4,23.0,2.3000000000000003,0.026810526968752413
+,gamma2,4,24.0,2.4,-0.016105159260975777
+,gamma2,4,25.0,2.5,-0.035666615506179666
+,gamma2,4,26.0,2.6,-0.0213819844614207
+,gamma2,4,27.0,2.6999999999999997,0.0064874644647979025
+,gamma2,4,28.0,2.8,-0.005030463376219485
+,gamma2,4,29.0,2.9,-0.015471970752031253
+,gamma2,4,30.0,3.0,0.039448359305107816
+,gamma2,4,31.0,3.1,0.01425737405949675
+,gamma2,4,32.0,3.2,0.07616795267983903
+,gamma2,4,33.0,3.3000000000000003,0.06084504505595545
+,gamma2,4,34.0,3.4,0.03146560682607711
+,gamma2,4,35.0,3.5,0.028472328939014413
+,gamma2,4,36.0,3.6,0.027639775052153204
+,gamma2,4,37.0,3.6999999999999997,0.018818111371914432
+,gamma2,4,38.0,3.8,0.08986694792696781
+,gamma2,4,39.0,3.9,0.02610105068764586
+,gamma2,4,40.0,4.0,0.04006018723784708
+,gamma2,4,41.0,4.1000000000000005,0.07024242712344342
+,gamma2,4,42.0,4.2,-0.0031019084959643672
+,gamma2,4,43.0,4.275,
+,gamma2,5,0.0,0.025000000000000005,0.020663003452278783
+,gamma2,5,1.0,0.09999999999999999,-0.0032049850142004863
+,gamma2,5,2.0,0.2,-0.00039770485842192114
+,gamma2,5,3.0,0.3,0.018507273350188907
+,gamma2,5,4.0,0.4,0.007921863762210112
+,gamma2,5,5.0,0.5,0.03090659537079299
+,gamma2,5,6.0,0.6,0.0033743214876534424
+,gamma2,5,7.0,0.7000000000000001,0.0015677011653101314
+,gamma2,5,8.0,0.8,0.011349884805736376
+,gamma2,5,9.0,0.9,0.006622956618244784
+,gamma2,5,10.0,1.0,-0.009218788363692365
+,gamma2,5,11.0,1.0999999999999999,-0.010533555847520878
+,gamma2,5,12.0,1.2,-0.009265275566739572
+,gamma2,5,13.0,1.3,-0.011956428866278715
+,gamma2,5,14.0,1.4,-0.013876259200748775
+,gamma2,5,15.0,1.5,-0.027347339130036803
+,gamma2,5,16.0,1.6,-0.0035446150505805685
+,gamma2,5,17.0,1.7,0.010130461663843867
+,gamma2,5,18.0,1.8,-0.010483787194846838
+,gamma2,5,19.0,1.9000000000000001,-0.019838288567239126
+,gamma2,5,20.0,2.0,0.1919904053147453
+,gamma2,5,21.0,2.1,0.49632826865510676
+,gamma2,5,22.0,2.2,0.26668002717997397
+,gamma2,5,23.0,2.3000000000000003,0.019769719942744752
+,gamma2,5,24.0,2.4,0.01028560131009153
+,gamma2,5,25.0,2.5,0.015628712816404617
+,gamma2,5,26.0,2.6,0.004962543107053663
+,gamma2,5,27.0,2.6999999999999997,0.015525711758672603
+,gamma2,5,28.0,2.8,-0.011565024846897254
+,gamma2,5,29.0,2.9,0.018046047374858116
+,gamma2,5,30.0,3.0,-0.011812774293725136
+,gamma2,5,31.0,3.1,0.03424455885233776
+,gamma2,5,32.0,3.2,0.00803233923298099
+,gamma2,5,33.0,3.3000000000000003,-0.0061601127059448535
+,gamma2,5,34.0,3.4,-0.004988452886398887
+,gamma2,5,35.0,3.5,-0.011137889487134234
+,gamma2,5,36.0,3.6,0.0031227436829275755
+,gamma2,5,37.0,3.6999999999999997,0.03276517197889498
+,gamma2,5,38.0,3.8,0.01410411485921408
+,gamma2,5,39.0,3.9,-0.02983577176373886
+,gamma2,5,40.0,4.0,0.011633730198459747
+,gamma2,5,41.0,4.1000000000000005,0.003167407858404229
+,gamma2,5,42.0,4.2,0.0018876425039288842
+,gamma2,5,43.0,4.275,
+,gamma2,6,0.0,0.025000000000000005,-0.007406637219828038
+,gamma2,6,1.0,0.09999999999999999,-0.007197402927482832
+,gamma2,6,2.0,0.2,0.013569934957659036
+,gamma2,6,3.0,0.3,0.003378556180691198
+,gamma2,6,4.0,0.4,0.035113621922619395
+,gamma2,6,5.0,0.5,0.02655606773029584
+,gamma2,6,6.0,0.6,-0.0007131936983251653
+,gamma2,6,7.0,0.7000000000000001,-0.007167879070280751
+,gamma2,6,8.0,0.8,0.027505709015430858
+,gamma2,6,9.0,0.9,-0.024131260501828494
+,gamma2,6,10.0,1.0,0.029048394736538242
+,gamma2,6,11.0,1.0999999999999999,-0.01604814185828281
+,gamma2,6,12.0,1.2,0.008525206313997936
+,gamma2,6,13.0,1.3,-0.02495921214945211
+,gamma2,6,14.0,1.4,-0.028992171043257485
+,gamma2,6,15.0,1.5,-0.0203175483388978
+,gamma2,6,16.0,1.6,-0.006387935781759557
+,gamma2,6,17.0,1.7,-0.028161908832896116
+,gamma2,6,18.0,1.8,0.019912429672246802
+,gamma2,6,19.0,1.9000000000000001,-0.04448603457372028
+,gamma2,6,20.0,2.0,0.29825051891388166
+,gamma2,6,21.0,2.1,0.9230698136531155
+,gamma2,6,22.0,2.2,0.4369951901785682
+,gamma2,6,23.0,2.3000000000000003,0.0484216931033555
+,gamma2,6,24.0,2.4,-0.005432903183570192
+,gamma2,6,25.0,2.5,-0.031455744379876895
+,gamma2,6,26.0,2.6,-0.004637299414272178
+,gamma2,6,27.0,2.6999999999999997,0.05917222806281164
+,gamma2,6,28.0,2.8,0.015903603322589353
+,gamma2,6,29.0,2.9,-0.0029742077016188992
+,gamma2,6,30.0,3.0,0.0017182884891616458
+,gamma2,6,31.0,3.1,0.005483735563796703
+,gamma2,6,32.0,3.2,-0.018908875256568636
+,gamma2,6,33.0,3.3000000000000003,-0.006207711888230179
+,gamma2,6,34.0,3.4,0.00513021946495087
+,gamma2,6,35.0,3.5,0.025828240467966168
+,gamma2,6,36.0,3.6,0.08461126707409602
+,gamma2,6,37.0,3.6999999999999997,0.02609395518278494
+,gamma2,6,38.0,3.8,0.005618518390154081
+,gamma2,6,39.0,3.9,0.03055334126626552
+,gamma2,6,40.0,4.0,-0.04797960543290303
+,gamma2,6,41.0,4.1000000000000005,0.018605164621176968
+,gamma2,6,42.0,4.2,0.054463814662061044
+,gamma2,6,43.0,4.275,
+,gamma2,7,0.0,0.025000000000000005,-0.0256092974730379
+,gamma2,7,1.0,0.09999999999999999,-0.018575681650522962
+,gamma2,7,2.0,0.2,0.02525838828774376
+,gamma2,7,3.0,0.3,-0.02481025676770106
+,gamma2,7,4.0,0.4,-0.012509145136613364
+,gamma2,7,5.0,0.5,-0.04901581747658327
+,gamma2,7,6.0,0.6,0.0019051376645541796
+,gamma2,7,7.0,0.7000000000000001,0.017006206811596297
+,gamma2,7,8.0,0.8,-0.0034837574614818624
+,gamma2,7,9.0,0.9,0.0008036274733344376
+,gamma2,7,10.0,1.0,-0.008315038773407224
